name,dependence
UPS1,tail_independent
NCW2,tail_dependent
NMT1,tail_independent
PWP1,tail_independent
NOP56,tail_independent
YLR198C,not_checked
PBA1,tail_independent
YKE2,tail_independent
COQ9,tail_independent
YLR202C,not_checked
MSS51,tail_independent
QRI5,tail_independent
HMX1,tail_dependent
ENT2,tail_independent
HRD3,tail_independent
SEC13,tail_independent
PNP1,tail_independent
CLB4,tail_independent
ATG38,tail_independent
TUB4,tail_independent
CRR1,no_call
FRE1,tail_independent
CDC123,tail_independent
CPR6,tail_independent
YLR217W,not_checked
COA4,tail_independent
MSC3,tail_independent
CCC1,tail_independent
RSA3,tail_independent
UTP13,tail_independent
IFH1,tail_independent
UCC1,tail_independent
YLR225C,tail_independent
BUR2,tail_independent
ADY4,no_call
ECM22,tail_independent
CDC42,tail_independent
YLR230W,not_checked
BNA5,tail_independent
YLR232W,not_checked
EST1,tail_independent
TOP3,tail_independent
YLR235C,not_checked
YLR236C,not_checked
THI7,tail_independent
FAR10,tail_independent
LIP2,tail_independent
VPS34,tail_independent
CSC1,tail_independent
ARV1,tail_independent
GPN3,tail_independent
MAP1,tail_independent
CDD1,tail_independent
ERF2,tail_independent
IRC20,tail_independent
RCK2,not_checked
YEF3,tail_independent
SSP120,tail_independent
SYM1,tail_independent
YLR252W,not_checked
MCP2,tail_independent
NDL1,tail_independent
YLR255C,not_checked
HAP1,tail_dependent
YLR257W,tail_independent
GSY2,tail_dependent
HSP60,tail_independent
LCB5,tail_independent
VPS63,not_checked
YPT6,tail_independent
RED1,tail_independent
RPS28B,tail_independent
NEJ1,tail_independent
PDR8,tail_independent
BOP2,tail_dependent
SEC22,tail_independent
YLR269C,not_checked
DCS1,tail_independent
CMG1,tail_independent
YCS4,tail_independent
PIG1,no_call
MCM5,tail_independent
SMD2,tail_independent
DBP9,tail_independent
YSH1,tail_independent
YLR278C,tail_independent
YLR279W,not_checked
YLR280C,not_checked
RSO55,not_checked
YLR282C,not_checked
YLR283W,tail_independent
ECI1,tail_independent
NNT1,tail_independent
CTS1,tail_dependent
YLR287C,tail_independent
MEC3,tail_independent
GUF1,tail_independent
COQ11,tail_independent
GCD7,tail_independent
SEC72,tail_independent
GSP1,tail_independent
YLR294C,not_checked
ATP14,tail_independent
YLR296W,not_checked
YLR297W,tail_independent
YHC1,tail_independent
ECM38,tail_independent
EXG1,tail_dependent
HRI1,tail_independent
YLR302C,not_checked
MET17,no_call
ACO1,tail_dependent
STT4,tail_independent
UBC12,tail_independent
CDA1,no_call
CDA2,no_call
IMH1,tail_independent
CDC25,tail_independent
YLR311C,not_checked
ATG39,no_call
MRPL15,tail_independent
SPH1,tail_independent
CDC3,tail_independent
NKP2,tail_independent
TAD3,tail_independent
YLR317W,not_checked
EST2,tail_independent
BUD6,tail_independent
MMS22,tail_independent
SFH1,tail_independent
VPS65,not_checked
CWC24,tail_independent
PEX30,tail_independent
RPL38,tail_independent
YLR326W,tail_independent
TMA10,tail_dependent
NMA1,tail_independent
REC102,no_call
CHS5,tail_independent
JIP3,not_checked
MID2,tail_independent
RPS25B,tail_independent
YLR334C,not_checked
NUP2,tail_independent
SGD1,tail_independent
VRP1,no_call
OPI9,not_checked
YLR339C,not_checked
RPP0,tail_independent
SPO77,no_call
FKS1,tail_dependent
GAS2,no_call
RPL26A,tail_independent
YLR345W,tail_independent
CIS1,tail_dependent
KAP95,tail_independent
DIC1,no_call
YLR349W,not_checked
ORM2,tail_independent
NIT3,tail_independent
LUG1,tail_independent
BUD8,tail_independent
TAL1,tail_dependent
ILV5,tail_dependent
ATG33,tail_independent
RSC2,tail_independent
YLR358C,not_checked
ADE13,tail_independent
VPS38,tail_independent
DCR2,tail_independent
STE11,tail_independent
NMD4,tail_independent
GRX8,tail_independent
YLR365W,not_checked
YLR366W,not_checked
RPS22B,tail_independent
MDM30,tail_independent
SSQ1,tail_independent
ARC18,tail_independent
ROM2,tail_independent
ELO3,tail_independent
VID22,tail_independent
YLR374C,not_checked
STP3,tail_independent
PSY3,tail_independent
FBP1,no_call
SEC61,tail_independent
YLR379W,not_checked
CSR1,tail_independent
CTF3,tail_independent
NAM2,tail_independent
SMC6,tail_independent
IKI3,tail_independent
SWC7,tail_independent
VAC14,tail_independent
REH1,tail_independent
RPS29A,tail_independent
STE23,tail_independent
ECM19,no_call
ART10,tail_independent
ATP10,tail_independent
CST9,not_checked
COX8,tail_independent
VPS33,tail_independent
AFG2,tail_independent
SKI2,tail_independent
BDF1,tail_dependent
YLR400W,not_checked
DUS3,tail_independent
YLR402W,not_checked
SFP1,tail_independent
SEI1,tail_independent
DUS4,tail_independent
RPL31B,tail_independent
YLR407W,tail_independent
BLS1,tail_independent
UTP21,tail_independent
VIP1,tail_independent
CTR3,no_call
BER1,tail_independent
INA1,tail_dependent
PUN1,tail_independent
YLR415C,no_call
YLR416C,not_checked
VPS36,tail_independent
CDC73,tail_independent
YLR419W,tail_independent
URA4,tail_independent
RPN13,tail_independent
DCK1,tail_independent
ATG17,tail_independent
SPP382,tail_independent
TUS1,tail_independent
TDA5,tail_independent
MAG2,tail_independent
YLR428C,not_checked
CRN1,tail_independent
SEN1,tail_independent
ATG23,tail_independent
IMD3,tail_independent
CNA1,tail_independent
YLR434C,not_checked
TSR2,tail_independent
ECM30,tail_independent
DIF1,tail_independent
CAR2,no_call
MRPL4,tail_independent
SEC39,tail_independent
RPS1A,tail_independent
SIR3,tail_independent
ECM7,tail_independent
YLR444C,not_checked
GMC2,no_call
YLR446W,tail_independent
VMA6,tail_independent
RPL6B,tail_independent
FPR4,tail_independent
HMG2,tail_independent
LEU3,tail_independent
SST2,tail_independent
RIF2,tail_independent
FMP27,tail_independent
PDP3,tail_independent
YLR456W,tail_independent
NBP1,tail_independent
YLR458W,not_checked
GAB1,tail_independent
YLR460C,tail_dependent
PAU4,no_call
YLR462W,no_call
YLR463C,not_checked
YLR464W,not_checked
BSC3,not_checked
YRF1-4,no_call
YRF1-5,no_call
YPT7,tail_independent
YML002W,tail_independent
YML003W,tail_independent
GLO1,tail_independent
TRM12,tail_independent
GIS4,tail_independent
YAP1,tail_independent
ERG6,tail_dependent
[],tail_independent
SPT5,tail_independent
RAD33,tail_independent
ERV25,tail_independent
UBX2,tail_independent
TRM9,tail_independent
TAF11,tail_independent
PPZ1,tail_independent
PSP2,tail_independent
YML018C,tail_independent
OST6,tail_independent
YML020W,tail_independent
UNG1,tail_independent
APT1,tail_independent
NSE5,tail_independent
RPS17A,tail_independent
YML6,tail_independent
RPS18B,tail_independent
YOX1,tail_dependent
TSA1,tail_independent
USA1,tail_independent
RCF1,tail_independent
NDC1,tail_independent
RAD52,tail_independent
SRC1,tail_independent
AMD1,tail_independent
CGI121,tail_independent
YML037C,tail_independent
YMD8,tail_independent
YML039W,not_checked
YML040W,not_checked
VPS71,tail_independent
CAT2,no_call
RRN11,tail_independent
YML045W,not_checked
PRP39,tail_independent
PRM6,no_call
GSF2,tail_independent
RSE1,tail_independent
AIM32,tail_independent
GAL80,tail_independent
SUR7,tail_independent
YML053C,tail_independent
CYB2,no_call
SPC2,tail_independent
IMD4,not_checked
CMP2,tail_independent
SML1,tail_independent
NTE1,tail_independent
OGG1,tail_independent
PIF1,tail_independent
MFT1,tail_independent
RPS1B,tail_independent
TEM1,tail_independent
ORC1,tail_independent
SMA2,no_call
ERV41,tail_independent
ITT1,tail_independent
POB3,tail_independent
DAK1,tail_independent
COG8,tail_independent
TCB3,tail_independent
RPL6A,tail_independent
FPR3,tail_independent
HMG1,tail_independent
WAR1,tail_independent
BET5,tail_independent
CPR3,tail_independent
YML079W,tail_independent
DUS1,tail_independent
TDA9,tail_independent
YML082W,tail_independent
YML083C,no_call
YML084W,not_checked
TUB1,tail_independent
ALO1,tail_independent
AIM33,tail_independent
UFO1,tail_independent
YML089C,not_checked
YML090W,not_checked
RPM2,tail_independent
PRE8,tail_independent
UTP14,tail_independent
GIM5,tail_independent
RAD10,tail_independent
YML096W,tail_independent
VPS9,tail_independent
TAF13,tail_independent
ARG81,tail_independent
TSL1,tail_dependent
CUE4,not_checked
CAC2,tail_independent
NUP188,tail_independent
MDM1,tail_independent
SEC65,tail_independent
URA5,tail_independent
PML39,tail_independent
YML108W,tail_independent
ZDS2,tail_independent
COQ5,tail_independent
BUL2,tail_independent
CTK3,tail_independent
DAT1,tail_independent
TAF8,tail_independent
VAN1,tail_independent
ATR1,tail_independent
NAB6,tail_independent
NGL3,no_call
YML119W,tail_independent
NDI1,tail_independent
GTR1,tail_independent
YML122C,not_checked
PHO84,tail_dependent
TUB3,tail_independent
PGA3,tail_independent
ERG13,tail_independent
RSC9,tail_independent
MSC1,tail_dependent
COX14,tail_independent
ERO1,tail_independent
YML131W,tail_dependent
COS3,no_call
YML133C,no_call
CDC5,tail_independent
MIX17,tail_independent
AIM34,tail_independent
MVP1,tail_independent
TAF4,tail_independent
PLB2,tail_independent
YMR007W,not_checked
PLB1,tail_independent
ADI1,tail_independent
ANY1,tail_independent
HXT2,tail_dependent
CLU1,tail_independent
SEC59,tail_independent
BUD22,tail_independent
ERG5,tail_dependent
SOK2,tail_independent
SPO20,no_call
PEX9,no_call
STB4,tail_independent
FMS1,tail_independent
MAC1,tail_independent
UBC7,tail_independent
MSS1,tail_independent
MRPL3,tail_independent
CSI1,not_checked
PEX12,tail_independent
YMR027W,tail_independent
TAP42,tail_independent
FAR8,tail_independent
RSF1,tail_independent
EIS1,tail_independent
HOF1,tail_independent
ARP9,tail_independent
RCH1,no_call
IMP2,no_call
MIH1,tail_independent
MSN2,tail_independent
CCS1,tail_independent
SUB1,tail_independent
YET2,no_call
ARA2,tail_independent
ARG80,tail_independent
MCM1,tail_independent
IOC4,tail_independent
YMR045C,not_checked
YMR046C,not_checked
NUP116,tail_independent
CSM3,tail_independent
ERB1,tail_independent
YMR050C,not_checked
YMR051C,not_checked
FAR3,tail_independent
STB2,tail_independent
STV1,tail_independent
BUB2,tail_independent
AAC1,no_call
YMR057C,not_checked
FET3,tail_dependent
SEN15,tail_independent
[],tail_independent
RNA14,tail_independent
ARG7,tail_independent
RIM9,tail_independent
AEP1,tail_independent
KAR5,tail_independent
SOV1,tail_independent
UBX4,tail_independent
AVO2,tail_independent
NAT4,no_call
MOT3,tail_independent
TVP18,tail_independent
ABF2,tail_independent
IRC21,tail_independent
SDD2,tail_independent
RCO1,tail_independent
PDS5,tail_independent
VPS20,tail_independent
CTF18,tail_independent
SEC14,tail_independent
NAM7,tail_independent
ISF1,no_call
YMR082C,not_checked
ADH3,tail_independent
YMR084W,tail_independent
YMR085W,not_checked
SEG1,tail_independent
PDL32,no_call
VBA1,tail_independent
YTA12,tail_independent
YMR090W,not_checked
NPL6,tail_independent
AIP1,tail_independent
UTP15,tail_independent
CTF13,tail_independent
SNO1,no_call
SNZ1,tail_independent
MTG1,tail_independent
ATP25,tail_independent
YMR099C,tail_independent
MUB1,tail_independent
SRT1,not_checked
YMR102C,tail_independent
YMR103C,not_checked
YPK2,tail_independent
PGM2,tail_dependent
YKU80,tail_independent
SPG4,no_call
ILV2,tail_independent
MYO5,tail_independent
HFD1,tail_independent
EUC1,tail_independent
MED11,tail_independent
FOL3,tail_independent
YMR114C,tail_independent
MGR3,tail_independent
ASC1,tail_independent
SPC24,tail_independent
SHH3,no_call
ASI1,tail_independent
ADE17,tail_dependent
RPL15B,tail_independent
YMR122C,not_checked
PKR1,tail_independent
EPO1,tail_independent
STO1,tail_independent
DLT1,tail_independent
SAS2,tail_independent
ECM16,tail_independent
POM152,tail_independent
DPI35,tail_independent
RRB1,tail_independent
JLP2,tail_independent
REC114,no_call
ERG29,tail_independent
GID8,tail_independent
GAT2,tail_independent
PSO2,tail_independent
CIN4,tail_independent
RIM11,tail_independent
SIP5,tail_independent
YMR141C,not_checked
RPL13B,tail_independent
RPS16A,tail_independent
FDO1,tail_independent
NDE1,tail_independent
TIF34,tail_independent
LDO45,tail_independent
LDO16,tail_independent
SWP1,tail_independent
IMP1,no_call
YIM2,not_checked
YIM1,tail_independent
NUP53,tail_independent
RIM13,tail_independent
YMR155W,tail_independent
TPP1,tail_independent
AIM36,tail_independent
MRPS8,tail_independent
ATG16,tail_independent
YMR160W,tail_independent
HLJ1,tail_independent
DNF3,tail_independent
INP2,tail_independent
MSS11,tail_independent
PAH1,tail_independent
MME1,tail_independent
MLH1,tail_independent
CEP3,tail_independent
[],tail_independent
ALD2,no_call
EAR1,tail_independent
HOT1,tail_independent
DDR48,tail_dependent
[],tail_independent
[],tail_independent
ECM5,tail_independent
MMT1,tail_independent
FPY1,tail_independent
SPT21,tail_independent
CTL1,tail_independent
YMR181C,tail_independent
RGM1,tail_independent
SSO2,tail_independent
ADD37,tail_independent
RTP1,tail_independent
HSC82,tail_independent
YMR187C,tail_independent
MRPS17,tail_independent
GCV2,tail_dependent
SGS1,tail_independent
SPG5,tail_independent
GYL1,tail_independent
MRPL24,tail_independent
RPL36A,tail_independent
ICY1,tail_dependent
YMR196W,not_checked
VTI1,tail_independent
CIK1,tail_independent
CLN1,tail_dependent
ROT1,tail_independent
RAD14,tail_independent
ERG2,tail_independent
TOM40,tail_independent
INP1,tail_independent
PFK2,not_checked
YMR206W,no_call
HFA1,tail_independent
ERG12,tail_independent
YMR209C,tail_independent
MGL2,tail_independent
DML1,tail_independent
EFR3,tail_independent
CEF1,tail_independent
SCJ1,tail_independent
GAS3,tail_independent
SKY1,tail_independent
GUA1,tail_independent
TRS130,tail_independent
ESC1,tail_independent
ERG8,tail_independent
FMP42,tail_independent
FSH2,tail_independent
UBP8,tail_independent
MRE11,tail_independent
MRPL44,tail_independent
YMR226C,tail_independent
TAF7,tail_independent
MTF1,tail_independent
RRP5,tail_independent
RPS10B,tail_independent
PEP5,tail_independent
FUS2,no_call
TRI1,tail_independent
RNH1,tail_independent
RNA1,tail_independent
TAF9,tail_independent
BCH1,tail_independent
DFG5,tail_independent
RNT1,tail_independent
CUS1,tail_independent
YHM2,tail_independent
RPL20A,tail_independent
ZRC1,tail_independent
YMR244W,no_call
YMR245W,not_checked
FAA4,tail_independent
RKR1,tail_independent
GAD1,tail_independent
GTO3,tail_independent
MLO1,tail_independent
YMR253C,tail_independent
YMR254C,not_checked
GFD1,tail_independent
[],tail_independent
PET111,tail_independent
ROY1,tail_independent
TRM732,tail_independent
TIF11,tail_independent
TPS3,tail_independent
YMR262W,tail_independent
SAP30,tail_independent
CUE1,tail_independent
YMR265C,tail_independent
RSN1,tail_independent
PPA2,tail_independent
PRP24,tail_independent
TMA23,tail_independent
RRN9,tail_independent
URA10,no_call
SCS7,tail_independent
[],tail_independent
RCE1,tail_independent
BUL1,tail_independent
DSK2,tail_independent
FCP1,tail_independent
PRM15,tail_independent
ATR2,no_call
CAT8,no_call
GPI12,tail_independent
AEP2,tail_independent
RIT1,tail_independent
YKU70,tail_independent
NGL2,tail_independent
[],tail_independent
DSS1,tail_independent
HSH155,tail_independent
ABZ2,tail_independent
HAS1,tail_independent
TDA1,tail_dependent
GOT1,tail_independent
HER2,tail_independent
JNM1,tail_independent
YMR295C,tail_independent
LCB1,tail_independent
PRC1,tail_independent
LIP1,tail_independent
DYN3,tail_independent
ADE4,tail_independent
ATM1,tail_independent
YME2,tail_independent
ADH2,no_call
UBP15,tail_independent
SCW10,tail_dependent
FKS3,no_call
GAS1,tail_dependent
PSE1,tail_independent
NIP1,tail_independent
YMR310C,tail_independent
GLC8,tail_independent
ELP6,tail_independent
TGL3,tail_independent
PRE5,tail_independent
YMR315W,tail_independent
DIA1,tail_independent
YMR317W,no_call
ADH6,tail_independent
FET4,tail_independent
YMR320W,not_checked
YMR321C,not_checked
SNO4,no_call
ERR3,not_checked
YMR324C,not_checked
PAU19,not_checked
YMR326C,not_checked
DOM34,tail_independent
RLP7,tail_independent
PET8,tail_independent
HRB1,tail_independent
MRP7,tail_independent
LST8,tail_independent
SIS1,tail_independent
ASI3,tail_independent
IDP3,no_call
PYP1,tail_independent
YNL011C,tail_independent
SPO1,no_call
YNL013C,not_checked
HEF3,no_call
PBI2,no_call
PUB1,tail_independent
YNL017C,not_checked
YNL018C,no_call
YNL019C,no_call
ARK1,tail_independent
HDA1,tail_independent
RCM1,tail_independent
FAP1,tail_independent
EFM6,tail_independent
SSN8,tail_independent
SAM50,tail_independent
CRZ1,tail_independent
YNL028W,not_checked
KTR5,tail_independent
HHF2,not_checked
HHT2,not_checked
SIW14,tail_independent
YNL033W,no_call
YNL034W,no_call
YNL035C,tail_independent
NCE103,tail_dependent
IDH1,tail_dependent
GPI15,tail_independent
BDP1,tail_independent
YNL040W,tail_independent
COG6,tail_independent
BOP3,tail_independent
YNL043C,not_checked
YIP3,tail_independent
LAP2,tail_independent
YNL046W,tail_independent
SLM2,tail_independent
ALG11,tail_independent
SFB2,tail_independent
YNL050C,tail_independent
COG5,tail_independent
COX5A,tail_independent
MSG5,tail_independent
VAC7,tail_independent
POR1,tail_dependent
OCA2,tail_independent
YNL057W,not_checked
YNL058C,tail_independent
ARP5,tail_independent
NOP2,tail_independent
GCD10,tail_independent
MTQ1,tail_independent
YDJ1,tail_independent
AQR1,tail_dependent
SUN4,not_checked
RPL9B,tail_independent
FKH2,tail_independent
RPL16B,tail_independent
TOM7,tail_independent
LAT1,tail_independent
RNH201,no_call
MSK1,tail_independent
MLF3,tail_independent
IMP4,tail_independent
MKS1,tail_independent
APJ1,tail_independent
NIS1,tail_independent
TPM1,tail_independent
EOS1,tail_independent
SWS2,tail_independent
PMS1,tail_independent
SAL1,tail_independent
END3,tail_independent
MKT1,tail_independent
SNN1,tail_independent
TCB2,tail_independent
TOP2,tail_independent
YNL089C,not_checked
RHO2,tail_independent
NST1,tail_independent
YNL092W,no_call
YPT53,no_call
APP1,tail_independent
YNL095C,tail_independent
RPS7B,tail_independent
PHO23,tail_independent
RAS2,tail_independent
OCA1,tail_independent
MIC27,tail_independent
AVT4,tail_independent
POL1,tail_independent
MET4,tail_independent
LEU4,tail_independent
RRT16,not_checked
INP52,tail_independent
YAF9,tail_independent
YNL108C,tail_independent
YNL109W,not_checked
NOP15,tail_independent
CYB5,tail_independent
DBP2,tail_independent
RPC19,tail_independent
YNL114C,not_checked
YNL115C,tail_independent
DMA2,tail_independent
MLS1,no_call
DCP2,tail_independent
NCS2,tail_independent
YNL120C,not_checked
TOM70,tail_independent
YNL122C,tail_independent
NMA111,tail_independent
NAF1,tail_independent
ESBP6,tail_independent
SPC98,tail_independent
FAR11,tail_independent
TEP1,no_call
NRK1,tail_independent
CPT1,tail_independent
TOM22,tail_independent
KRE33,tail_independent
FYV6,tail_independent
YNL134C,tail_dependent
FPR1,tail_independent
EAF7,tail_independent
NAM9,tail_independent
SRV2,tail_independent
THO2,tail_independent
YNL140C,not_checked
AAH1,tail_independent
MEP2,no_call
YNL143C,not_checked
YNL144C,no_call
MFA2,no_call
YNL146W,tail_independent
LSM7,tail_independent
ALF1,tail_independent
PGA2,tail_independent
YNL150W,not_checked
RPC31,tail_independent
INN1,tail_independent
GIM3,tail_independent
YCK2,tail_independent
CUZ1,tail_independent
NSG2,tail_independent
IGO1,tail_independent
PGA1,tail_independent
ASI2,tail_independent
YGP1,no_call
CBK1,tail_independent
RPL42A,tail_independent
RIA1,tail_independent
IBD2,tail_independent
YNL165W,tail_independent
BNI5,tail_independent
SKO1,tail_independent
FMP41,tail_independent
PSD1,tail_dependent
YNL170W,not_checked
YNL171C,not_checked
APC1,tail_independent
MDG1,tail_independent
YNL174W,not_checked
NOP13,tail_independent
TDA7,tail_independent
MRPL22,tail_independent
RPS3,tail_independent
YNL179C,not_checked
RHO5,tail_dependent
PBR1,tail_independent
IPI3,tail_independent
NPR1,tail_independent
YNL184C,not_checked
MRPL19,tail_independent
UBP10,tail_independent
SWT21,tail_independent
KAR1,tail_independent
SRP1,tail_independent
YNL190W,tail_dependent
DUG3,tail_independent
CHS1,tail_independent
YNL193W,tail_independent
YNL194C,no_call
YNL195C,not_checked
SLZ1,no_call
WHI3,tail_independent
YNL198C,not_checked
GCR2,tail_independent
NNR1,no_call
PSY2,tail_independent
SPS19,no_call
YNL203C,not_checked
SPS18,no_call
YNL205C,not_checked
RTT106,tail_independent
RIO2,tail_independent
YNL208W,tail_dependent
SSB2,tail_independent
MER1,no_call
MRX7,tail_independent
VID27,tail_independent
RRG9,tail_independent
PEX17,tail_independent
IES2,tail_independent
RAP1,tail_independent
PPN2,tail_independent
MGS1,tail_independent
ALG9,tail_independent
ADE12,tail_independent
POP1,tail_independent
SSU72,tail_independent
ATG4,tail_independent
SQS1,tail_independent
CNM67,tail_independent
YNL226W,not_checked
JJJ1,tail_independent
YNL228W,not_checked
URE2,tail_independent
ELA1,tail_independent
PDR16,tail_dependent
CSL4,tail_independent
BNI4,tail_independent
YNL234W,tail_independent
YNL235C,not_checked
SIN4,tail_independent
YTP1,no_call
KEX2,tail_independent
LAP3,tail_independent
NAR1,tail_independent
ZWF1,tail_dependent
ATG2,tail_independent
SLA2,tail_independent
SUI1,tail_independent
CWC25,tail_independent
VPS75,tail_independent
CRS1,tail_independent
RPA49,tail_independent
MPA43,tail_independent
RAD50,tail_independent
NRD1,tail_independent
MRPL17,tail_independent
TEX1,tail_independent
RTC4,tail_dependent
GIS2,tail_independent
FOL1,tail_independent
SIP3,tail_independent
DSL1,tail_independent
ATX1,tail_independent
LTO1,tail_independent
ORC5,tail_independent
POL2,tail_independent
YIF1,tail_independent
PDR17,tail_independent
IST1,tail_independent
YNL266W,not_checked
PIK1,tail_independent
LYP1,tail_independent
BSC4,not_checked
ALP1,no_call
BNI1,tail_independent
SEC2,tail_independent
TOF1,tail_independent
GOR1,no_call
BOR1,tail_independent
YNL276C,not_checked
MET2,tail_independent
CAF120,tail_independent
PRM1,no_call
ERG24,tail_independent
HCH1,tail_independent
POP3,tail_independent
WSC2,tail_independent
MRPL10,tail_independent
YNL285W,not_checked
CUS2,tail_independent
SEC21,tail_independent
CAF40,tail_independent
PCL1,tail_dependent
RFC3,tail_independent
MID1,tail_independent
PUS4,tail_independent
MSB3,tail_independent
RIM21,tail_independent
MRX6,tail_independent
YNL296W,not_checked
MON2,tail_independent
CLA4,tail_independent
TRF5,tail_independent
TOS6,tail_dependent
RPL18B,tail_independent
RPS19B,tail_independent
YNL303W,not_checked
YPT11,tail_independent
BXI1,tail_independent
MRPS18,tail_independent
MCK1,tail_independent
KRI1,tail_independent
STB1,tail_independent
ZIM17,tail_independent
SKP2,tail_independent
RFA2,tail_independent
EMW1,tail_independent
DAL82,tail_independent
ATP11,tail_independent
PHA2,tail_independent
PFS2,tail_independent
HXT14,no_call
YNL319W,not_checked
YNL320W,tail_independent
VNX1,tail_independent
KRE1,tail_independent
LEM3,tail_independent
YNL324W,not_checked
FIG4,tail_independent
PFA3,tail_independent
EGT2,tail_dependent
MDJ2,tail_independent
PEX6,tail_independent
RPD3,tail_independent
AAD14,no_call
THI12,no_call
SNZ2,no_call
SNO2,no_call
DDI3,no_call
COS1,no_call
YNL337W,not_checked
YNL338W,not_checked
YRF1-6,no_call
CIT1,tail_independent
ATO2,no_call
RPC34,tail_independent
SWM2,tail_independent
YNR005C,not_checked
VPS27,tail_independent
ATG3,tail_independent
LRO1,tail_independent
NRM1,tail_independent
CSE2,tail_independent
PRP2,tail_independent
URK1,tail_independent
PHO91,tail_independent
YNR014W,no_call
SMM1,tail_independent
ACC1,tail_dependent
TIM23,tail_independent
RCF2,tail_independent
ARE2,tail_dependent
ATP23,tail_independent
YNR021W,tail_independent
MRPL50,tail_independent
SNF12,tail_independent
MPP6,tail_independent
YNR025C,not_checked
SEC12,tail_independent
BUD17,tail_independent
CPR8,tail_independent
YNR029C,tail_independent
ALG12,tail_independent
SSK2,tail_independent
PPG1,tail_independent
ABZ1,tail_independent
SOL1,tail_independent
ARC35,tail_independent
MRPS12,tail_independent
RSM19,no_call
DBP6,tail_independent
ZRG17,tail_independent
MRX15,tail_independent
COQ2,tail_independent
YNR042W,not_checked
MVD1,tail_independent
AGA1,tail_independent
PET494,tail_independent
TRM112,tail_independent
FPK1,tail_independent
YNR048W,tail_independent
MSO1,tail_independent
LYS9,tail_independent
BRE5,tail_independent
POP2,tail_independent
NOG2,tail_independent
ESF2,tail_independent
HOL1,tail_independent
BIO5,not_checked
BIO4,no_call
BIO3,no_call
MNT4,tail_independent
FRE4,tail_independent
YNR061C,tail_independent
PUL3,not_checked
PUL4,tail_independent
YNR064C,no_call
YNR065C,not_checked
YNR066C,tail_independent
DSE4,tail_dependent
YNR068C,not_checked
BSC5,tail_independent
PDR18,not_checked
YNR071C,not_checked
HXT17,not_checked
MAN2,not_checked
AIF1,not_checked
COS10,tail_independent
PAU6,no_call
YNR077C,not_checked
PHO80,tail_independent
IZH2,tail_independent
PFA4,tail_independent
SIN3,tail_independent
RPB11,tail_independent
TOP1,tail_independent
CSI2,tail_independent
COQ10,tail_independent
MDM12,tail_independent
RCL1,tail_independent
PLB3,not_checked
HTZ1,tail_independent
HRD1,tail_independent
YOL014W,tail_independent
IRC10,not_checked
CMK2,tail_independent
ESC8,tail_independent
TLG2,tail_independent
YOL019W,tail_independent
TAT2,tail_independent
DIS3,tail_independent
TSR4,tail_independent
IFM1,tail_independent
YOL024W,not_checked
LAG2,tail_independent
MIM1,tail_independent
MDM38,tail_independent
YAP7,tail_independent
YOL029C,not_checked
GAS5,tail_independent
SIL1,tail_independent
OPI10,tail_independent
MSE1,tail_independent
SMC5,tail_independent
YOL035C,not_checked
YOL036W,tail_independent
YOL037C,not_checked
PRE6,tail_independent
RPP2A,tail_independent
RPS15,tail_independent
NOP12,tail_independent
NGL1,tail_independent
NTG2,tail_independent
PEX15,tail_independent
PSK2,tail_independent
YOL046C,not_checked
LDS2,no_call
RRT8,tail_independent
GSH2,tail_independent
YOL050C,not_checked
GAL11,tail_independent
SPE2,tail_independent
AIM39,tail_independent
PSH1,tail_independent
THI20,tail_independent
GPM3,tail_independent
YOL057W,tail_independent
ARG1,tail_dependent
GPD2,tail_dependent
MAM3,tail_independent
PRS5,tail_independent
APM4,tail_independent
CRT10,tail_independent
MET22,tail_independent
INP54,tail_independent
RIB2,tail_independent
RTG1,tail_independent
HST1,tail_independent
NUF2,tail_independent
NBA1,tail_independent
SDH5,tail_independent
THP1,tail_independent
DSC2,tail_independent
YOL075C,tail_independent
MDM20,tail_independent
BRX1,tail_independent
AVO1,tail_independent
YOL079W,not_checked
REX4,tail_independent
IRA2,tail_independent
ATG19,tail_independent
ATG34,tail_independent
PHM7,no_call
YOL085C,not_checked
ADH1,tail_dependent
DUF1,tail_independent
MPD2,tail_independent
HAL9,tail_independent
MSH2,tail_independent
SPO21,no_call
YPQ1,tail_independent
TRM10,tail_independent
RFC4,tail_independent
HMI1,tail_independent
COQ3,tail_independent
WRS1,tail_independent
SDD3,tail_independent
YOL099C,not_checked
PKH2,tail_independent
IZH4,no_call
TPT1,tail_independent
ITR2,tail_independent
NDJ1,no_call
WSC3,tail_independent
YOL106W,not_checked
YOL107W,tail_independent
INO4,tail_independent
ZEO1,tail_dependent
SHR5,no_call
MDY2,tail_independent
MSB4,tail_independent
SKM1,tail_independent
PTH4,no_call
PAP2,tail_independent
MSN1,tail_independent
RRI2,tail_independent
YOL118C,not_checked
MCH4,tail_independent
RPL18A,tail_independent
RPS19A,tail_independent
SMF1,tail_independent
HRP1,tail_independent
TRM11,tail_independent
TRM13,tail_independent
MDH2,tail_dependent
RPL25,tail_independent
YGK3,tail_independent
VPS68,tail_independent
ALR1,tail_independent
YOL131W,no_call
GAS4,no_call
HRT1,tail_independent
YOL134C,not_checked
MED7,tail_independent
PFK27,tail_independent
BSC6,tail_independent
RTC1,tail_independent
CDC33,tail_independent
ARG8,tail_independent
PPM2,tail_independent
RRP40,tail_independent
